date,ibudarhus,utlan_heimila,max_hlutfall,laegstu_vextir,greidd_husaleiga,utborgad,utlan_breyting,utlan_hrodun,d_hus,d_utb,d_leiga
2007-09-01,347.4574522690781,1470907.418509996,1,0.0485,244.6,214726.4,0.16419658128818138,0.005467338565562585,0.109895672804039,0.11062822950540707,0.09932584269662925
2007-10-01,357.3,1486063.9363754299,1,0.0485,247,216187.01119999998,0.16329446691023186,-9.021143779495144e-4,0.16709081321501107,0.11336592154907299,0.1071268489466608
2007-11-01,351.8878227701836,1511510.5600863332,1,0.053,247.6,230914.84079999998,0.1718751697506955,0.008580702840463639,0.14090949364599203,0.10458236508994023,0.10832587287376905
2007-12-01,352.1039993157847,1546126.66359369,1,0.055,250.3,220629.70359999998,0.17384305892494334,0.001967889174247839,0.1495201513430955,0.11128350815577326,0.10070360598065076
2008-01-01,357.42846868830776,1617052.2427154412,0.8,0.055,250.9,220110.92333333334,0.21770168356497432,0.043858624640030985,0.14048604283124555,0.06617266355362683,0.08897569444444442
2008-02-01,354.1126319800892,1617455.3298471367,0.8,0.055,251.4,226211.80333333334,0.22404861062117498,0.0063469270562006574,0.12707142502708457,0.08611885492973137,0.08925476603119575
2008-03-01,352.7,1686352.1696394752,0.8,0.055,261.9,231702.59533333333,0.23627022361310002,0.012221612991925035,0.09597519320760983,0.1053761058481062,0.10927573062261753
2008-04-01,346.7,1691348.2439708298,0.8,0.052,264.1,233288.8241333333,0.24174146381702055,0.0054712402039205354,0.06992052071908539,0.09139612581406098,0.10966386554621854
2008-05-01,348.5,1739547.342215388,0.8,0.052,268.4,232983.78013333332,0.26144813172461134,0.01970666790759079,0.03819210032291642,0.10284291464221496,0.12442396313364057
2008-06-01,348.3,1760874.0112913894,0.8,0.0505,280,223161.36333333334,0.2560161218527788,-0.005432009871832566,0.03231224077063777,0.1017341460720591,0.16134384072998764
